year,month,day,hour,dewp_EWR,dewp_JFK,dewp_LGA,humid_EWR,humid_JFK,humid_LGA,wind_dir_EWR,wind_dir_JFK,wind_dir_LGA,wind_speed_EWR,wind_speed_JFK,wind_speed_LGA
2013,5,18,21,53.06,51.08,48.92,80.64,77.92,66.56,150,150,180,3.4523399999999995,11.5078,11.5078
2013,5,18,22,51.98,50,46.94,77.49,74.86,61.79,160,160,190,5.7539,9.20624,6.904679999999999
2013,5,18,23,51.08,46.94,44.96,74.96,68.95,57.33,160,150,180,3.4523399999999995,6.904679999999999,11.5078
2013,5,19,0,51.8,48.02,46.94,76.98,71.81,64.22,160,160,180,4.60312,6.904679999999999,6.904679999999999
2013,5,19,1,53.96,50,48.92,83.34,77.32,71.9,170,170,190,8.05546,8.05546,8.05546
2013,5,19,2,55.04,51.98,51.08,93.08,87.65,77.92,170,180,180,6.904679999999999,11.5078,12.658579999999999
2013,5,19,3,55.04,53.06,53.06,93.08,93.02,90.03,NA,170,180,3.4523399999999995,12.658579999999999,13.809359999999998
2013,5,19,4,53.96,53.06,53.6,93.65,90.03,93.65,160,140,170,8.05546,11.5078,10.357019999999999
2013,5,19,5,53.96,53.06,51.98,93.65,90.03,83.21,150,150,150,8.05546,8.05546,12.658579999999999
2013,5,19,6,55.4,53.06,51.98,100,90.03,83.21,160,140,150,4.60312,9.20624,8.05546
2013,5,19,7,55.04,53.06,53.6,93.08,90.03,87.74,150,130,160,9.20624,9.20624,5.7539
2013,5,19,8,55.94,53.96,53.96,96.17,89.48,89.48,140,130,140,9.20624,9.20624,10.357019999999999
2013,5,19,9,55.94,53.96,53.96,96.17,93.65,87.74,110,130,160,8.05546,13.809359999999998,9.20624
2013,5,19,10,55.94,55.04,55.4,93.69,93.08,93.69,120,120,140,9.20624,12.658579999999999,12.658579999999999
2013,5,19,11,55.94,55.04,55.04,96.17,93.08,90.11,120,120,140,6.904679999999999,14.960139999999999,10.357019999999999
2013,5,19,12,55.94,55.04,55.04,93.1,93.08,90.11,110,120,130,10.357019999999999,13.809359999999998,12.658579999999999
2013,5,19,13,55.94,55.4,55.04,93.1,93.69,86.69,110,120,130,8.05546,14.960139999999999,10.357019999999999
2013,5,19,14,55.94,55.94,55.4,93.1,96.17,93.69,110,110,140,8.05546,17.261699999999998,12.658579999999999
2013,5,19,15,55.94,55.94,55.04,93.1,96.17,86.69,120,110,130,10.357019999999999,11.5078,8.05546
2013,5,19,16,57.02,55.4,55.94,96.81,93.69,89.57,NA,110,130,3.4523399999999995,14.960139999999999,9.20624
2013,5,19,17,57.02,55.04,55.4,96.81,93.08,90.11,110,100,110,8.05546,12.658579999999999,10.357019999999999
2013,5,19,18,57.02,55.04,55.94,96.81,93.08,89.57,100,90,90,9.20624,12.658579999999999,8.05546
2013,5,19,19,57.02,55.94,55.94,96.81,96.17,93.1,110,110,110,4.60312,12.658579999999999,8.05546
2013,5,19,20,57.2,55.94,55.94,100,96.17,93.69,120,130,NA,6.904679999999999,11.5078,5.7539
2013,5,19,21,57.2,55.94,55.94,100,96.17,93.1,120,120,80,5.7539,9.20624,4.60312
2013,5,19,22,57.02,57.02,55.94,96.81,100,93.69,70,100,90,8.05546,3.4523399999999995,8.05546
2013,5,19,23,57.92,57.02,55.94,100,100,96.17,50,130,50,3.4523399999999995,4.60312,4.60312
2013,5,20,0,57.92,55.94,55.94,100,96.17,96.17,0,180,50,0,4.60312,4.60312
2013,5,20,1,57.92,55.94,55.94,100,96.17,93.1,0,200,0,0,5.7539,0
2013,5,20,2,57.92,57.02,57.02,96.2,100,96.81,0,0,0,0,0,0
2013,5,20,3,57.92,55.94,57.02,96.2,96.17,96.81,30,0,0,3.4523399999999995,0,0
2013,5,20,4,59,57.02,57.02,100,96.81,96.81,0,0,100,0,0,3.4523399999999995
2013,5,20,5,59,57.02,57.2,100,96.81,100,0,0,60,0,0,3.4523399999999995
2013,5,20,6,59,57.92,57.02,100,100,96.81,0,0,50,0,0,4.60312
2013,5,20,7,60.08,57.92,57.92,100,100,96.2,0,0,0,0,0,0
2013,5,20,8,60.98,60.08,59,93.83,100,93.79,0,190,0,0,3.4523399999999995,0
2013,5,20,9,62.6,60.08,60.98,93.88,90.31,93.83,230,220,240,8.05546,5.7539,9.20624
2013,5,20,10,62.96,60.98,60.8,88.18,88.09,77.75,270,200,260,5.7539,5.7539,10.357019999999999
2013,5,20,11,64.4,62.06,62.06,73.44,78.33,68.47,230,200,230,10.357019999999999,9.20624,4.60312
2013,5,20,12,64.4,62.06,62.06,69.14,73.22,64.07,240,200,230,11.5078,10.357019999999999,8.05546
2013,5,20,13,64.04,64.04,62.6,60.23,78.49,64.91,250,190,240,9.20624,13.809359999999998,12.658579999999999
2013,5,20,14,64.94,60.98,62.6,62.16,81.22,61.13,210,180,230,12.658579999999999,10.357019999999999,11.5078
2013,5,20,15,64.04,62.96,62.06,62.05,83.91,57.87,270,170,220,10.357019999999999,10.357019999999999,9.20624
2013,5,20,16,64.04,62.96,62.96,56.45,78.41,61.91,260,170,170,11.5078,13.809359999999998,11.5078
2013,5,20,17,64.04,62.06,62.96,58.14,81.29,59.74,250,190,150,13.809359999999998,16.11092,10.357019999999999
2013,5,20,18,62.96,60.98,62.96,57.99,83.79,66.13,230,190,170,11.5078,13.809359999999998,9.20624
2013,5,20,19,64.04,60.08,62.96,62.05,90.31,68.57,240,160,NA,11.5078,5.7539,5.7539
2013,5,20,20,64.04,60.08,60.98,66.65,90.31,68.35,240,180,180,9.20624,5.7539,8.05546
2013,5,20,21,64.94,60.08,60.98,70.88,93.22,75.4,230,0,120,6.904679999999999,0,8.05546
2013,5,20,22,64.94,60.08,62.06,73.49,93.22,73.22,220,200,190,5.7539,3.4523399999999995,6.904679999999999
2013,5,20,23,64.94,60.08,64.04,75.75,90.31,81.44,230,180,180,10.357019999999999,5.7539,6.904679999999999
2013,5,21,0,64.94,60.08,64.04,84.04,93.22,81.44,220,190,180,4.60312,3.4523399999999995,5.7539
2013,5,21,1,64.4,60.8,64.4,82.98,96.85,88.26,250,0,0,4.60312,0,0
2013,5,21,2,64.94,60.08,62.96,86.66,96.85,80.86,240,0,0,4.60312,0,0
2013,5,21,3,64.04,60.8,64.04,93.33,100,83.98,210,180,0,3.4523399999999995,5.7539,0
2013,5,21,4,64.04,60.8,62.96,93.33,100,83.91,210,180,200,3.4523399999999995,5.7539,4.60312
2013,5,21,5,64.94,60.08,64.04,93.35,96.85,87.16,200,170,180,4.60312,3.4523399999999995,5.7539
2013,5,21,6,66.2,62.06,64.04,93.97,100,87.16,250,210,190,6.904679999999999,4.60312,5.7539
2013,5,21,7,66.2,64.04,64.94,93.97,96.9,78.57,250,210,240,10.357019999999999,6.904679999999999,6.904679999999999
2013,5,21,8,66.92,66.2,64.94,88.34,100,73.49,240,230,230,9.20624,9.20624,9.20624
2013,5,21,9,68,66.2,66.02,78.81,88.34,68.9,250,210,NA,6.904679999999999,13.809359999999998,4.60312
2013,5,21,10,69.08,66.92,64.94,73.88,78.19,59.99,220,230,230,8.05546,14.960139999999999,9.20624
2013,5,21,11,68,66.92,64.94,64.77,75.93,56.24,220,180,210,10.357019999999999,9.20624,10.357019999999999
2013,5,21,12,68,66.02,64.04,58.65,71.42,52.93,220,170,220,9.20624,11.5078,10.357019999999999
2013,5,21,13,68,66.02,64.04,55.04,71.42,49.66,240,180,220,11.5078,13.809359999999998,9.20624
2013,5,21,14,66.92,64.94,66.2,49.79,68.78,56.72,230,180,160,8.05546,14.960139999999999,17.261699999999998
2013,5,21,15,68,64.04,66.02,53.18,68.69,54.77,190,180,170,12.658579999999999,16.11092,18.41248
2013,5,21,16,68,64.04,64.94,55.04,73.41,52.75,210,190,160,13.809359999999998,16.11092,14.960139999999999
2013,5,21,17,66.92,62.96,64.94,54.9,75.57,51.25,220,190,170,16.11092,18.41248,13.809359999999998
2013,5,21,18,66.02,62.06,64.04,54.77,81.29,49.66,230,200,210,14.960139999999999,12.658579999999999,14.960139999999999
2013,5,21,19,66.02,60.98,64.94,58.4,83.79,54.63,210,180,220,13.809359999999998,6.904679999999999,10.357019999999999
2013,5,21,20,64.94,60.98,62.96,59.99,87,59.74,220,190,160,14.960139999999999,3.4523399999999995,8.05546
2013,5,21,21,66.02,60.98,62.96,66.48,87,61.91,200,200,180,10.357019999999999,5.7539,6.904679999999999
2013,5,21,22,66.02,62.06,64.04,68.9,90.39,66.65,200,200,180,14.960139999999999,8.05546,6.904679999999999
2013,5,21,23,66.92,62.06,62.96,73.68,90.39,68.57,210,180,160,11.5078,10.357019999999999,9.20624
2013,5,22,0,66.92,62.06,64.04,75.93,93.28,73.41,220,180,190,11.5078,6.904679999999999,4.60312
2013,5,22,1,66.92,60.98,64.94,81.14,93.25,70.88,220,180,220,10.357019999999999,4.60312,6.904679999999999
2013,5,22,2,66.92,62.06,64.94,81.14,93.28,75.75,200,0,180,9.20624,0,6.904679999999999
2013,5,22,3,66.92,62.06,57.92,84.16,93.28,89.65,220,200,50,10.357019999999999,3.4523399999999995,10.357019999999999
2013,5,22,4,66.92,60.98,57.92,86.77,89.78,89.65,0,0,50,0,0,13.809359999999998
2013,5,22,5,64.04,62.6,55.94,83.98,93.88,89.57,100,110,40,8.05546,5.7539,19.56326
2013,5,22,6,59,60.98,55.04,86.9,93.25,90.11,30,80,50,9.20624,10.357019999999999,12.658579999999999
2013,5,22,7,59,57.92,55.4,86.9,92.56,93.69,20,100,60,5.7539,16.11092,9.20624
2013,5,22,8,59,57.2,55.94,88,93.13,93.69,110,100,50,3.4523399999999995,10.357019999999999,6.904679999999999
2013,5,22,9,60.8,57.02,57.2,93.83,93.13,87.92,NA,110,50,4.60312,9.20624,8.05546
2013,5,22,10,60.08,59,57.2,86.95,93.79,83.54,0,NA,40,0,NA,5.7539
2013,5,22,11,60.98,62.06,57.92,88.09,84.38,82.5,0,0,50,0,0,9.20624
2013,5,22,12,62.06,62.96,59,73.22,80.86,72.92,40,0,50,3.4523399999999995,0,6.904679999999999
2013,5,22,13,64.94,60.98,60.08,75.75,78.25,70.81,0,220,50,0,5.7539,8.05546
2013,5,22,14,64.4,64.04,62.06,73.44,83.98,64.07,NA,160,20,3.4523399999999995,3.4523399999999995,3.4523399999999995
2013,5,22,15,69.8,64.94,66.02,73.95,81,71.42,200,150,NA,8.05546,5.7539,6.904679999999999
2013,5,22,16,68,64.4,66.92,69.11,82.98,73.61,140,160,160,6.904679999999999,10.357019999999999,10.357019999999999
2013,5,22,17,68,64.04,66.92,71.19,81.44,68.59,80,150,NA,5.7539,6.904679999999999,6.904679999999999
2013,5,22,18,66.02,62.06,64.04,68.9,81.29,68.69,90,140,150,4.60312,6.904679999999999,8.05546
2013,5,22,19,64.94,60.98,62.96,73.49,83.79,73.3,80,170,140,4.60312,10.357019999999999,9.20624
2013,5,22,20,64.04,62.06,62.96,78.49,87.05,78.41,50,190,170,4.60312,18.41248,3.4523399999999995
2013,5,22,21,64.04,60.98,62.96,71.22,87,75.57,0,190,170,0,16.11092,4.60312
2013,5,22,22,68,60.98,64.04,78.81,89.78,76.13,190,180,180,8.05546,12.658579999999999,5.7539
2013,5,22,23,68,60.98,62.96,78.81,93.25,78.41,180,180,160,6.904679999999999,12.658579999999999,8.05546
2013,5,23,0,68,60.98,62.96,84.22,93.25,78.41,180,180,180,6.904679999999999,9.20624,8.05546
2013,5,23,1,68,60.8,62.96,84.22,93.83,83.91,180,180,160,6.904679999999999,9.20624,10.357019999999999
2013,5,23,2,66.92,60.08,60.98,84.16,93.22,83.79,190,180,160,9.20624,14.960139999999999,6.904679999999999
2013,5,23,3,66.92,60.98,62.06,86.77,93.25,87.05,190,180,150,9.20624,13.809359999999998,3.4523399999999995
2013,5,23,4,66.92,60.98,62.06,86.77,93.25,87.05,190,180,170,9.20624,12.658579999999999,6.904679999999999
2013,5,23,5,66.92,60.98,62.06,84.16,93.25,87.05,230,190,180,12.658579999999999,13.809359999999998,4.60312
2013,5,23,6,66.92,60.98,62.96,84.16,96.25,83.91,200,190,180,11.5078,14.960139999999999,6.904679999999999
2013,5,23,7,68,62.06,64.94,81.71,96.88,84.04,220,170,180,14.960139999999999,9.20624,9.20624
2013,5,23,8,68,62.6,64.94,78.34,93.88,86.66,220,180,170,16.11092,11.5078,8.05546
2013,5,23,9,66.92,64.4,66.02,68.59,93.92,73.44,220,180,170,12.658579999999999,13.809359999999998,8.05546
2013,5,23,10,66.92,62.06,64.94,68.59,84.38,62.16,210,180,170,14.960139999999999,18.41248,11.5078
2013,5,23,11,68,64.04,64.04,66.7,78.49,64.3,200,180,160,14.960139999999999,20.714039999999997,14.960139999999999
2013,5,23,12,66.2,62.96,64.04,58.25,75.57,64.3,210,180,170,25.317159999999998,23.0156,16.11092
2013,5,23,13,64.94,62.96,62.96,54.63,88.18,57.99,200,180,180,14.960139999999999,26.46794,16.11092
2013,5,23,14,66.02,64.4,64.94,58.4,93.92,78.57,230,180,170,18.41248,27.618719999999996,17.261699999999998
2013,5,23,15,69.8,62.6,64.4,88.51,93.88,87.16,190,180,190,16.11092,27.618719999999996,18.41248
2013,5,23,16,69.8,60.98,62.96,90.02,89.78,88.18,160,180,180,10.357019999999999,26.46794,13.809359999999998
2013,5,23,17,69.08,62.06,64.04,81.79,90.39,90.46,230,180,180,9.20624,23.0156,10.357019999999999
2013,5,23,18,69.8,60.98,62.6,96.36,93.83,88.18,240,170,170,8.05546,23.0156,13.809359999999998
2013,5,23,19,69.8,60.98,62.96,94.06,93.25,88.18,NA,180,170,8.05546,23.0156,13.809359999999998
2013,5,23,20,66.02,60.98,62.06,84.1,93.83,90.39,190,180,170,9.20624,21.864819999999998,10.357019999999999
2013,5,23,21,66.02,62.06,60.98,87.26,96.88,89.78,170,180,170,5.7539,25.317159999999998,10.357019999999999
2013,5,23,22,64.94,60.08,62.6,84.04,93.22,89.78,170,180,170,10.357019999999999,17.261699999999998,12.658579999999999
2013,5,23,23,66.02,60.08,60.8,87.26,93.22,90.31,180,180,170,9.20624,20.714039999999997,13.809359999999998
2013,5,24,0,66.2,60.8,60.8,89.98,100,88.09,180,190,180,8.05546,17.261699999999998,12.658579999999999
2013,5,24,1,62.6,60.8,60.98,84.38,100,89.78,340,190,220,11.5078,14.960139999999999,6.904679999999999
2013,5,24,2,62.96,60.8,60.98,93.3,100,89.78,30,0,0,3.4523399999999995,0,0
2013,5,24,3,62.96,60.08,60.98,93.3,96.85,89.78,220,150,170,4.60312,4.60312,3.4523399999999995
2013,5,24,4,62.6,59,60.98,93.88,93.19,89.78,240,250,220,9.20624,5.7539,4.60312
2013,5,24,5,62.6,60.98,60.98,93.88,93.25,87,250,270,210,8.05546,8.05546,6.904679999999999
2013,5,24,6,62.06,60.98,60.98,93.28,93.25,87,250,230,240,4.60312,5.7539,3.4523399999999995
2013,5,24,7,62.96,62.06,60.08,93.3,93.28,84.26,260,220,290,6.904679999999999,4.60312,4.60312
2013,5,24,8,62.06,62.96,60.8,87.05,93.3,88.09,280,250,NA,3.4523399999999995,5.7539,3.4523399999999995
2013,5,24,9,60.8,62.06,59,82.74,84.38,75.69,320,250,310,19.56326,5.7539,8.05546
2013,5,24,10,53.6,62.6,53.6,82.25,77.9,77.49,320,NA,300,13.809359999999998,23.0156,14.960139999999999
2013,5,24,11,48.02,51.98,48.92,69.52,72.22,71.9,310,340,320,10.357019999999999,17.261699999999998,14.960139999999999
2013,5,24,12,44.96,48.02,46.94,68.73,69.52,71.7,320,320,330,17.261699999999998,16.11092,16.11092
2013,5,24,13,48.2,46.94,46.04,89.22,74.08,76.98,320,310,330,16.11092,18.41248,19.56326
2013,5,24,14,48.92,46.04,46.94,89.26,80.1,82.87,330,330,320,14.960139999999999,24.166379999999997,16.11092
2013,5,24,15,48.2,48.92,46.94,87.47,89.26,82.87,330,330,320,18.41248,20.714039999999997,19.56326
2013,5,24,16,48.2,48.92,46.94,87.47,89.26,79.64,320,330,330,16.11092,16.11092,16.11092
2013,5,24,17,46.4,48.2,46.04,87.37,87.47,82.81,320,330,320,17.261699999999998,16.11092,18.41248
2013,5,24,18,44.6,44.96,44.06,81.61,82.73,79.94,320,330,320,20.714039999999997,20.714039999999997,18.41248
2013,5,24,19,42.08,44.06,42.98,77.14,79.94,79.86,320,310,320,16.11092,18.41248,17.261699999999998
2013,5,24,20,39.92,42.08,42.08,70.95,77.14,77.14,320,300,310,17.261699999999998,19.56326,21.864819999999998
2013,5,24,21,41,39.92,39.92,76.53,73.39,70.95,300,330,330,14.960139999999999,17.261699999999998,18.41248
2013,5,24,22,42.08,41,41,83.09,79.7,73.99,310,320,320,16.11092,16.11092,16.11092
2013,5,24,23,42.08,41,41,83.09,82.45,76.53,310,310,310,10.357019999999999,17.261699999999998,16.11092
2013,5,25,0,41,41,41,79.7,82.45,81.34,300,310,320,12.658579999999999,16.11092,17.261699999999998
2013,5,25,1,41,41,42.08,79.7,82.45,83.09,310,310,310,11.5078,14.960139999999999,16.11092
2013,5,25,2,41,41,41,81.34,82.45,79.7,320,330,330,11.5078,18.41248,16.11092
2013,5,25,3,41,41,41,76.53,85.9,81.34,330,330,320,12.658579999999999,14.960139999999999,14.960139999999999
2013,5,25,4,42.08,41,41,83.09,85.9,81.34,310,320,320,10.357019999999999,18.41248,18.41248
2013,5,25,5,42.98,41,41,88.99,85.9,82.45,310,320,320,9.20624,13.809359999999998,18.41248
2013,5,25,6,42.98,41,42.8,86.02,82.45,87.19,320,310,320,12.658579999999999,17.261699999999998,18.41248
2013,5,25,7,44.06,42.08,42.8,87.19,83.09,87.19,310,320,320,11.5078,16.11092,16.11092
2013,5,25,8,44.06,42.08,42.08,83.23,83.09,79.79,300,310,330,12.658579999999999,20.714039999999997,16.11092
2013,5,25,9,42.98,44.06,42.98,73.69,83.23,76.71,320,320,320,19.56326,12.658579999999999,16.11092
2013,5,25,10,42.98,44.6,42.08,66.28,81.61,68.86,310,320,300,24.166379999999997,16.11092,24.166379999999997
2013,5,25,11,42.98,42.08,42.98,71.28,68.86,71.28,300,310,300,25.317159999999998,21.864819999999998,23.0156
2013,5,25,12,39.92,42.98,42.08,58.89,76.71,71.19,310,310,300,25.317159999999998,27.618719999999996,20.714039999999997
2013,5,25,13,39.92,42.98,42.08,56.62,68.5,66.17,300,310,310,21.864819999999998,26.46794,25.317159999999998
2013,5,25,14,37.04,41,42.08,47.08,61.41,64.03,320,320,310,33.37262,32.22184,23.0156
2013,5,25,15,39.92,39.02,39.92,54.8,50.88,56.62,300,320,320,19.56326,33.37262,25.317159999999998
2013,5,25,16,35.96,39.02,39.92,45.11,56.86,58.89,320,320,330,25.317159999999998,27.618719999999996,29.920279999999998
2013,5,25,17,37.04,39.92,42.08,48.95,60.87,66.17,330,310,320,27.618719999999996,24.166379999999997,18.41248
2013,5,25,18,37.04,37.04,39.02,48.95,54.38,58.77,320,310,310,17.261699999999998,19.56326,26.46794
2013,5,25,19,35.06,35.96,37.04,46.77,52.11,54.38,310,310,310,19.56326,24.166379999999997,20.714039999999997
2013,5,25,20,35.96,35.06,37.04,50.42,50.28,54.38,310,320,310,18.41248,23.0156,23.0156
2013,5,25,21,37.04,35.06,37.04,54.38,52.32,54.38,300,310,310,21.864819999999998,27.618719999999996,23.0156
2013,5,25,22,37.04,35.96,37.04,56.58,56.05,58.49,320,300,310,24.166379999999997,26.46794,24.166379999999997
2013,5,25,23,37.94,35.96,37.04,63.08,56.05,58.49,310,300,300,23.0156,29.920279999999998,21.864819999999998
2013,5,26,0,35.96,35.06,37.04,56.05,56.3,60.89,300,300,320,18.41248,17.261699999999998,21.864819999999998
2013,5,26,1,35.96,35.06,35.96,58.34,58.61,58.34,290,300,300,17.261699999999998,20.714039999999997,18.41248
2013,5,26,2,35.96,35.06,37.04,60.74,58.61,60.89,310,300,290,13.809359999999998,17.261699999999998,19.56326
2013,5,26,3,37.04,35.06,37.04,63.39,58.61,60.89,280,310,300,20.714039999999997,17.261699999999998,19.56326
2013,5,26,4,37.04,35.96,35.96,63.39,60.74,58.34,270,280,290,12.658579999999999,14.960139999999999,19.56326
2013,5,26,5,37.04,35.96,35.96,65.56,60.74,58.34,270,280,270,14.960139999999999,16.11092,20.714039999999997
2013,5,26,6,37.94,37.04,35.96,60.6,58.49,58.34,260,270,270,13.809359999999998,20.714039999999997,17.261699999999998
2013,5,26,7,37.94,37.94,37.04,56.34,58.62,58.49,260,280,270,18.41248,18.41248,17.261699999999998
2013,5,26,8,37.04,37.04,35.96,47.08,50.58,50.42,270,290,290,18.41248,21.864819999999998,19.56326
2013,5,26,9,35.96,35.96,35.06,42.02,43.67,43.53,280,290,290,19.56326,19.56326,19.56326
2013,5,26,10,33.98,35.06,35.96,33.75,37.78,42.02,300,310,310,19.56326,28.769499999999997,20.714039999999997
2013,5,26,11,35.06,35.06,35.96,32.87,35.23,39.15,300,320,300,21.864819999999998,25.317159999999998,21.864819999999998
2013,5,26,12,33.08,33.08,33.98,30.37,31.34,33.75,300,310,310,19.56326,24.166379999999997,17.261699999999998
2013,5,26,13,33.08,33.08,33.08,27.31,29.25,31.34,290,310,300,18.41248,18.41248,23.0156
2013,5,26,14,28.94,30.02,33.98,22.26,24.14,31.48,310,300,300,24.166379999999997,24.166379999999997,17.261699999999998
2013,5,26,15,30.92,30.92,33.98,23.39,26.81,30.32,310,300,310,24.166379999999997,17.261699999999998,17.261699999999998
2013,5,26,16,32,30.92,33.98,23.55,25.99,30.32,300,320,320,16.11092,21.864819999999998,21.864819999999998
2013,5,26,17,30.92,30.92,35.06,25.04,25.99,31.66,330,310,330,20.714039999999997,20.714039999999997,18.41248
2013,5,26,18,28.94,30.92,33.98,23.98,26.81,30.32,320,330,320,23.0156,19.56326,19.56326
2013,5,26,19,30.02,30.02,32,26.84,27.7,30.01,320,330,350,9.20624,14.960139999999999,12.658579999999999
2013,5,26,20,30.02,30.92,33.98,28.77,32,34.83,320,320,350,12.658579999999999,12.658579999999999,10.357019999999999
2013,5,26,21,32,32,35.06,33.42,35.87,37.78,310,360,340,9.20624,10.357019999999999,6.904679999999999
2013,5,26,22,30.92,30.92,33.08,33.04,36.87,36.04,320,350,340,9.20624,10.357019999999999,5.7539
2013,5,26,23,33.08,30.92,32,40.22,38.34,35.87,270,330,250,3.4523399999999995,4.60312,3.4523399999999995
2013,5,27,0,35.06,32,33.08,48.65,40.05,37.46,280,300,290,5.7539,4.60312,6.904679999999999
2013,5,27,1,35.06,35.06,33.98,50.28,48.65,40.37,300,280,300,5.7539,4.60312,10.357019999999999
2013,5,27,2,33.98,33.98,33.98,50.11,48.16,40.37,260,260,290,4.60312,5.7539,9.20624
2013,5,27,3,35.06,37.94,32,58.61,60.6,38.51,200,240,250,5.7539,6.904679999999999,3.4523399999999995
2013,5,27,4,35.06,37.94,30.92,60.62,63.08,38.34,220,250,0,5.7539,6.904679999999999,0
2013,5,27,5,35.96,39.02,30.92,67.69,63.22,38.34,210,250,270,4.60312,6.904679999999999,3.4523399999999995
2013,5,27,6,37.94,41,33.98,63.08,61.41,41.7,200,210,300,5.7539,6.904679999999999,6.904679999999999
2013,5,27,7,35.96,39.02,33.08,46.91,50.88,37.46,240,240,280,6.904679999999999,11.5078,5.7539
2013,5,27,8,35.06,35.06,33.08,36.36,39.01,34.91,240,250,280,5.7539,12.658579999999999,6.904679999999999
2013,5,27,9,35.06,39.02,33.08,33.92,42.51,32.55,250,240,290,6.904679999999999,9.20624,5.7539
2013,5,27,10,33.08,35.96,28.94,27.31,34.06,24.73,260,250,270,10.357019999999999,10.357019999999999,11.5078
2013,5,27,11,35.96,35.06,28.94,28.63,31.66,23.1,280,210,260,8.05546,12.658579999999999,9.20624
2013,5,27,12,33.98,33.98,28.94,25.5,27.29,21.58,260,210,240,8.05546,16.11092,12.658579999999999
2013,5,27,13,35.06,37.04,30.02,25.82,33.19,20.33,260,190,260,10.357019999999999,20.714039999999997,11.5078
2013,5,27,14,35.96,37.04,30.02,24.14,33.19,19.72,280,190,290,9.20624,18.41248,9.20624
2013,5,27,15,37.04,41,33.08,26.13,39.96,22.32,230,190,200,11.5078,19.56326,10.357019999999999
2013,5,27,16,35.96,42.08,35.06,24.14,43.26,22.61,240,190,NA,8.05546,19.56326,6.904679999999999
2013,5,27,17,35.06,44.96,33.08,23.3,49.85,20.89,250,190,250,13.809359999999998,19.56326,11.5078
2013,5,27,18,37.04,48.02,33.08,26.93,59.99,21.53,240,190,250,16.11092,16.11092,9.20624
2013,5,27,19,37.04,48.92,33.98,29.87,69.17,23.85,240,180,270,12.658579999999999,10.357019999999999,13.809359999999998
2013,5,27,20,37.94,48.02,35.96,31.92,69.52,27.59,230,190,240,12.658579999999999,6.904679999999999,11.5078
2013,5,27,21,39.92,48.92,35.96,35.79,71.9,28.63,240,190,250,9.20624,6.904679999999999,9.20624
2013,5,27,22,41,48.02,35.96,42.82,71.81,29.52,230,200,240,5.7539,8.05546,8.05546
2013,5,27,23,41,46.94,35.96,44.47,71.7,30.64,220,190,230,8.05546,6.904679999999999,6.904679999999999
2013,5,28,0,42.08,48.02,39.02,51.34,74.67,37,210,200,230,5.7539,6.904679999999999,6.904679999999999
2013,5,28,1,42.98,48.92,39.02,51.48,79.8,38.42,260,220,230,4.60312,6.904679999999999,4.60312
2013,5,28,2,44.06,48.02,41,57.57,77.15,42.82,230,230,240,4.60312,6.904679999999999,3.4523399999999995
2013,5,28,3,44.06,48.92,39.02,64.28,83,39.65,210,230,310,4.60312,6.904679999999999,3.4523399999999995
2013,5,28,4,44.96,48.92,42.08,68.73,83,47.86,220,230,0,5.7539,4.60312,0
2013,5,28,5,44.96,48.92,50,68.73,79.8,74.86,0,0,50,0,0,4.60312
2013,5,28,6,46.94,48.92,50,64.22,64.46,72.01,0,20,60,0,3.4523399999999995,5.7539
2013,5,28,7,44.96,50,48.92,53.44,67.11,64.46,0,200,60,0,5.7539,4.60312
2013,5,28,8,46.04,48.02,48.02,48.47,54.22,58.12,220,0,60,3.4523399999999995,0,5.7539
2013,5,28,9,46.04,48.02,46.04,45.26,50.62,43.61,0,210,0,0,5.7539,0
2013,5,28,10,48.92,46.94,39.92,56.08,50.14,32.23,190,210,210,9.20624,4.60312,6.904679999999999
2013,5,28,11,50,51.08,46.94,62.58,72.13,48.6,190,190,210,5.7539,6.904679999999999,12.658579999999999
2013,5,28,12,51.98,51.08,51.98,72.22,72.13,69.51,170,160,170,4.60312,5.7539,8.05546
2013,5,28,13,53.06,51.08,50,77.59,74.96,69.29,110,130,150,6.904679999999999,6.904679999999999,6.904679999999999
2013,5,28,14,51.98,51.08,51.08,80.55,77.92,72.13,100,110,120,6.904679999999999,9.20624,8.05546
2013,5,28,15,55.04,53.96,53.6,93.08,89.48,87.74,90,90,120,6.904679999999999,8.05546,9.20624
2013,5,28,16,57.02,55.94,53.96,96.81,93.69,89.48,50,100,70,5.7539,6.904679999999999,10.357019999999999
2013,5,28,17,57.92,55.94,53.96,96.2,93.1,89.48,80,110,80,6.904679999999999,6.904679999999999,10.357019999999999
2013,5,28,18,57.2,55.94,55.94,87.92,93.1,86.18,100,130,120,4.60312,9.20624,6.904679999999999
2013,5,28,19,57.92,55.94,57.02,92.56,93.1,86.79,80,110,140,5.7539,8.05546,5.7539
2013,5,28,20,57.92,55.94,55.94,92.56,96.17,86.18,70,120,120,3.4523399999999995,4.60312,8.05546
2013,5,28,21,59,55.94,57.2,100,93.1,93.74,100,80,150,3.4523399999999995,4.60312,5.7539
2013,5,28,22,59,55.94,55.94,100,93.1,89.57,0,110,110,0,4.60312,4.60312
2013,5,28,23,57.92,55.94,55.94,92.56,93.1,89.57,60,90,0,3.4523399999999995,3.4523399999999995,0
2013,5,29,0,57.92,55.94,55.94,92.56,93.1,89.57,0,0,100,0,0,3.4523399999999995
